"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1762280506396397851","Wed Feb 28 08:10:50 +0000 2024","0","@MichelAdam7__ eh ...hayoooo kembalikan suara PRABOWO GIBRAN yang 78% ...sisanya mana kok cuma 58%???..... HAMASISWA itu bukan berarti bener. kayak gatau aja yang tunggang menunggang #BIGLAUGH","1762752203188781355","","MichelAdam7__","in","Indonesia","0","0","0","https://x.com/SR2zp/status/1762752203188781355","1323535513760882688","SR2zp"
"1762752192543678484","Wed Feb 28 08:10:47 +0000 2024","0","Rekapitulasi Perhitungan Suara Pemilu Tingkat Kota Parepare Prabowo-Gibran Ungguli Anies-Muhamin dan Ganjar-Mahfud https://t.co/p5PdHMmXMw #Pemilu","1762752192543678484","","","in","Kota Makassar, Sulsel","0","0","0","https://x.com/pareparetrend/status/1762752192543678484","1714240487237005312","pareparetrend"
"1762752150617412019","Wed Feb 28 08:10:37 +0000 2024","4","Soal Peranan Jokowi di Kabinet Prabowo-Gibran TKN: Kewenangan Presiden Terpilih https://t.co/qwKNqIyzWU","1762752150617412019","","","in","Indonesia","0","0","1","https://x.com/KompasTV/status/1762752150617412019","71436318","KompasTV"
"1762513681320132716","Wed Feb 28 08:10:36 +0000 2024","0","@mimih6mei @NayDonuts @hqrmes @abby6mei @yosephrosario_ @bengkeldodo Mas Gibran memperlihatkan semangat juang untuk membela rakyat dan kaum muda dalam kemajuan bangsa","1762752145332519305","","mimih6mei","in","","0","0","0","https://x.com/habisinikita/status/1762752145332519305","1720152913585352704","habisinikita"
"1762752040328188263","Wed Feb 28 08:10:11 +0000 2024","6","Pakar Nilai Tidak Etis Kabinet Jokowi Bahas Program Makan Siang Gratis Prabowo-Gibran https://t.co/U1nQOJOox3 #TempoNasional","1762752040328188263","","","in","Indonesia","1","0","1","https://x.com/tempodotco/status/1762752040328188263","18129942","tempodotco"
"1762370978003493110","Wed Feb 28 08:09:59 +0000 2024","0","@gen_gibran Kesuksesan Prabowo-Gibran dalam menarik pemilih dari partai-partai lain menunjukkan adanya aspirasi yang kuat di kalangan masyarakat terhadap kepemimpinan mereka","1762751989430284566","","gen_gibran","in","","0","0","0","https://x.com/nadiyayaha/status/1762751989430284566","734566184","nadiyayaha"
"1762494342886035857","Wed Feb 28 08:09:52 +0000 2024","0","@gibran_tweet Kenapa sih yg d respon cuma yg aneh2","1762751959147352243","","gibran_tweet","in","","0","0","0","https://x.com/mhd_shofwan/status/1762751959147352243","3280586305","mhd_shofwan"
"1762751919028879622","Wed Feb 28 08:09:42 +0000 2024","0","Nahhh dengerin kan keberadaan Gibran yang menjadi pasangan dari Pak Prabowo membuat banyak masyarakat makin yakin dengan kapasitas no 2. Gibran yang punya ambisi dan akal yang cerdas ditambah kehebatan dan keberanian Pak Prabowo Gibran Berani #GemoySamsul https://t.co/1gxIkHA7rF","1762751919028879622","https://pbs.twimg.com/media/GHaNhIobIAAaOwk.jpg","","in","Indonesia ","0","1","0","https://x.com/JNualang1oh/status/1762751919028879622","1686686544693010433","JNualang1oh"
"1762406759787077806","Wed Feb 28 08:09:41 +0000 2024","0","@gen_gibran penerimaan atau ketidakterimaan bansos tidak secara langsung menciptakan korelasi dengan pilihan politik","1762751915585384477","","gen_gibran","in","","0","0","0","https://x.com/nadiyayaha/status/1762751915585384477","734566184","nadiyayaha"
"1762348278337917359","Wed Feb 28 08:09:22 +0000 2024","0","@pro_gibran_ Waspada terhadap upaya manipulasi dan berkontribusi untuk menjaga integritas pemilu","1762751834601775142","","pro_gibran_","in","","0","0","0","https://x.com/nadiyayaha/status/1762751834601775142","734566184","nadiyayaha"
